Timestamp,ServiceCategory,MarketingChannel,Revenue,AdSpend,Conversions,CustomerType,Category,day_name,day_of_week,date,MonthName,Year,hour_12,ROI,Revenue_per_Conversion,Is_Ad,Is_Converted,Spend_Level,hour
2023-10-09 17:00:00,Service,Google Ads,150.39,13.02,3,Returning,Premium,Monday,0,2023-10-09,October,2023,05 PM,10.55069124423963,50.129999999999995,True,True,Medium,17
2023-03-01 12:00:00,Service,Online,90.25,0.0,0,Returning,Premium,Wednesday,2,2023-03-01,March,2023,12 PM,90.25,90.25,False,False,Low,12
2023-10-21 07:00:00,Product,Online,158.26,0.0,0,Returning,Basic,Saturday,5,2023-10-21,October,2023,07 AM,158.26,158.26,False,False,Low,7
2023-03-06 17:00:00,Product,Facebook,93.66,8.36,1,New,Discounted,Monday,0,2023-03-06,March,2023,05 PM,10.203349282296651,93.66,True,True,Low,17
2023-01-20 13:00:00,Product,Online,49.99,0.0,0,Returning,Premium,Friday,4,2023-01-20,January,2023,01 PM,49.99,49.99,False,False,Low,13
2023-04-12 09:00:00,Service,In-Store,72.27,0.0,0,New,Premium,Wednesday,2,2023-04-12,April,2023,09 AM,72.27,72.27,False,False,Low,9
2023-07-25 16:00:00,Product,In-Store,62.92,0.0,0,Returning,Basic,Tuesday,1,2023-07-25,July,2023,04 PM,62.92,62.92,False,False,Low,16
2023-12-26 21:00:00,Product,In-Store,81.37,0.0,0,Returning,Premium,Tuesday,1,2023-12-26,December,2023,09 PM,81.37,81.37,False,False,Low,21
2023-07-03 10:00:00,Service,Facebook,146.56,6.73,0,New,Discounted,Monday,0,2023-07-03,July,2023,10 AM,20.777117384843983,146.56,True,False,Low,10
2023-01-13 18:00:00,Service,In-Store,41.8,0.0,0,New,Premium,Friday,4,2023-01-13,January,2023,06 PM,41.8,41.8,False,False,Low,18
2023-07-20 19:00:00,Product,Instagram,116.18,29.29,1,Returning,Discounted,Thursday,3,2023-07-20,July,2023,07 PM,2.966541481734381,116.18,True,True,High,19
2023-11-30 20:00:00,Service,Instagram,13.42,23.79,0,New,Basic,Thursday,3,2023-11-30,November,2023,08 PM,-0.4358974358974359,13.42,True,False,High,20
2023-12-27 11:00:00,Product,Facebook,152.08,23.23,1,New,Discounted,Wednesday,2,2023-12-27,December,2023,11 AM,5.546706844597504,152.08,True,True,High,11
2023-06-08 12:00:00,Service,In-Store,124.62,0.0,0,Returning,Premium,Thursday,3,2023-06-08,June,2023,12 PM,124.62,124.62,False,False,Low,12
2023-08-15 21:00:00,Product,Google Ads,103.59,8.25,1,Returning,Premium,Tuesday,1,2023-08-15,August,2023,09 PM,11.556363636363637,103.59,True,True,Low,21
2023-04-24 17:00:00,Service,In-Store,138.25,0.0,0,Returning,Discounted,Monday,0,2023-04-24,April,2023,05 PM,138.25,138.25,False,False,Low,17
2023-10-16 14:00:00,Service,Facebook,10.31,22.97,0,Returning,Discounted,Monday,0,2023-10-16,October,2023,02 PM,-0.5511536787113626,10.31,True,False,High,14
2023-07-04 13:00:00,Product,Instagram,111.84,22.1,2,Returning,Discounted,Tuesday,1,2023-07-04,July,2023,01 PM,4.060633484162896,55.92,True,True,High,13
2023-05-05 13:00:00,Product,In-Store,30.16,0.0,0,New,Discounted,Friday,4,2023-05-05,May,2023,01 PM,30.16,30.16,False,False,Low,13
2023-11-26 08:00:00,Service,Online,78.95,0.0,0,Returning,Discounted,Sunday,6,2023-11-26,November,2023,08 AM,78.95,78.95,False,False,Low,8
2023-07-15 10:00:00,Product,Instagram,182.35,20.8,0,New,Basic,Saturday,5,2023-07-15,July,2023,10 AM,7.766826923076922,182.35,True,False,High,10
2023-03-17 09:00:00,Service,Online,144.71,0.0,0,Returning,Premium,Friday,4,2023-03-17,March,2023,09 AM,144.71,144.71,False,False,Low,9
2023-07-21 21:00:00,Product,Facebook,168.47,6.2,2,Returning,Discounted,Friday,4,2023-07-21,July,2023,09 PM,26.17258064516129,84.235,True,True,Low,21
2023-02-09 21:00:00,Product,Instagram,99.83,20.62,2,Returning,Discounted,Thursday,3,2023-02-09,February,2023,09 PM,3.8414161008729386,49.915,True,True,High,21
2023-05-15 17:00:00,Product,Online,83.54,0.0,0,New,Basic,Monday,0,2023-05-15,May,2023,05 PM,83.54,83.54,False,False,Low,17
2023-01-26 21:00:00,Service,Online,104.25,0.0,0,New,Discounted,Thursday,3,2023-01-26,January,2023,09 PM,104.25,104.25,False,False,Low,21
2023-09-04 09:00:00,Product,Online,119.27,0.0,0,New,Discounted,Monday,0,2023-09-04,September,2023,09 AM,119.27,119.27,False,False,Low,9
2023-10-22 14:00:00,Service,Google Ads,175.53,28.15,0,New,Discounted,Sunday,6,2023-10-22,October,2023,02 PM,5.235523978685613,175.53,True,False,High,14
2023-01-20 18:00:00,Product,Online,43.85,0.0,0,Returning,Discounted,Friday,4,2023-01-20,January,2023,06 PM,43.85,43.85,False,False,Low,18
2023-05-17 11:00:00,Service,Online,97.92,0.0,0,New,Basic,Wednesday,2,2023-05-17,May,2023,11 AM,97.92,97.92,False,False,Low,11
2023-08-03 19:00:00,Product,Google Ads,120.25,28.47,3,Returning,Discounted,Thursday,3,2023-08-03,August,2023,07 PM,3.223744292237443,40.083333333333336,True,True,High,19
2023-05-14 19:00:00,Service,Google Ads,173.43,2.15,3,New,Basic,Sunday,6,2023-05-14,May,2023,07 PM,79.66511627906978,57.81,True,True,Low,19
2023-01-30 11:00:00,Service,Google Ads,101.64,7.21,0,Returning,Basic,Monday,0,2023-01-30,January,2023,11 AM,13.097087378640778,101.64,True,False,Low,11
2023-02-20 12:00:00,Service,Online,38.87,0.0,0,Returning,Discounted,Monday,0,2023-02-20,February,2023,12 PM,38.87,38.87,False,False,Low,12
2023-04-04 21:00:00,Service,Facebook,144.17,1.2,3,Returning,Basic,Tuesday,1,2023-04-04,April,2023,09 PM,119.14166666666667,48.056666666666665,True,True,Low,21
2023-12-13 08:00:00,Service,Facebook,158.08,26.59,0,Returning,Premium,Wednesday,2,2023-12-13,December,2023,08 AM,4.945092139902219,158.08,True,False,High,8
2023-06-14 16:00:00,Product,Google Ads,93.59,23.17,1,Returning,Basic,Wednesday,2,2023-06-14,June,2023,04 PM,3.039274924471299,93.59,True,True,High,16
2023-10-01 10:00:00,Service,Facebook,129.35,16.26,1,New,Basic,Sunday,6,2023-10-01,October,2023,10 AM,6.955104551045509,129.35,True,True,Medium,10
2023-07-12 13:00:00,Product,Google Ads,116.06,13.0,1,New,Discounted,Wednesday,2,2023-07-12,July,2023,01 PM,7.927692307692308,116.06,True,True,Medium,13
2023-04-30 19:00:00,Service,Instagram,70.84,2.26,3,Returning,Basic,Sunday,6,2023-04-30,April,2023,07 PM,30.345132743362836,23.613333333333333,True,True,Low,19
2023-10-05 12:00:00,Service,Facebook,123.36,20.34,2,Returning,Basic,Thursday,3,2023-10-05,October,2023,12 PM,5.064896755162242,61.68,True,True,High,12
2023-06-15 10:00:00,Service,Instagram,162.34,4.79,1,Returning,Discounted,Thursday,3,2023-06-15,June,2023,10 AM,32.891440501043846,162.34,True,True,Low,10
2023-12-21 21:00:00,Product,Google Ads,120.02,15.19,0,Returning,Premium,Thursday,3,2023-12-21,December,2023,09 PM,6.901250822909809,120.02,True,False,Medium,21
2023-09-04 14:00:00,Product,In-Store,74.15,0.0,0,Returning,Basic,Monday,0,2023-09-04,September,2023,02 PM,74.15,74.15,False,False,Low,14
2023-07-08 18:00:00,Product,Online,94.45,0.0,0,New,Discounted,Saturday,5,2023-07-08,July,2023,06 PM,94.45,94.45,False,False,Low,18
2023-03-13 10:00:00,Service,In-Store,147.9,0.0,0,New,Premium,Monday,0,2023-03-13,March,2023,10 AM,147.9,147.9,False,False,Low,10
2023-11-07 10:00:00,Service,Online,163.02,0.0,0,Returning,Discounted,Tuesday,1,2023-11-07,November,2023,10 AM,163.02,163.02,False,False,Low,10
2023-09-08 09:00:00,Service,Online,165.12,0.0,0,New,Basic,Friday,4,2023-09-08,September,2023,09 AM,165.12,165.12,False,False,Low,9
2023-11-17 20:00:00,Service,In-Store,33.21,0.0,0,New,Basic,Friday,4,2023-11-17,November,2023,08 PM,33.21,33.21,False,False,Low,20
2023-10-30 11:00:00,Service,Online,154.4,0.0,0,Returning,Discounted,Monday,0,2023-10-30,October,2023,11 AM,154.4,154.4,False,False,Low,11
2023-09-26 09:00:00,Service,Facebook,17.55,20.93,0,Returning,Basic,Tuesday,1,2023-09-26,September,2023,09 AM,-0.1614906832298136,17.55,True,False,High,9
2023-10-21 20:00:00,Service,In-Store,25.55,0.0,0,New,Basic,Saturday,5,2023-10-21,October,2023,08 PM,25.55,25.55,False,False,Low,20
2023-06-24 11:00:00,Product,In-Store,73.42,0.0,0,Returning,Discounted,Saturday,5,2023-06-24,June,2023,11 AM,73.42,73.42,False,False,Low,11
2023-10-15 13:00:00,Service,Instagram,25.93,3.02,2,Returning,Premium,Sunday,6,2023-10-15,October,2023,01 PM,7.586092715231788,12.965,True,True,Low,13
2023-10-12 08:00:00,Service,Instagram,195.03,3.81,2,New,Premium,Thursday,3,2023-10-12,October,2023,08 AM,50.188976377952756,97.515,True,True,Low,8
2023-09-21 19:00:00,Product,Instagram,74.83,6.61,1,Returning,Discounted,Thursday,3,2023-09-21,September,2023,07 PM,10.32072617246596,74.83,True,True,Low,19
2023-02-21 20:00:00,Product,Online,131.72,0.0,0,Returning,Discounted,Tuesday,1,2023-02-21,February,2023,08 PM,131.72,131.72,False,False,Low,20
2023-05-10 14:00:00,Product,Facebook,109.15,2.94,3,New,Discounted,Wednesday,2,2023-05-10,May,2023,02 PM,36.12585034013606,36.38333333333333,True,True,Low,14
2023-01-22 16:00:00,Service,In-Store,133.95,0.0,0,New,Premium,Sunday,6,2023-01-22,January,2023,04 PM,133.95,133.95,False,False,Low,16
2023-03-17 10:00:00,Product,Google Ads,32.36,13.07,2,New,Basic,Friday,4,2023-03-17,March,2023,10 AM,1.4758990053557766,16.18,True,True,Medium,10
2023-09-15 15:00:00,Product,Online,39.1,0.0,0,Returning,Basic,Friday,4,2023-09-15,September,2023,03 PM,39.1,39.1,False,False,Low,15
2023-12-28 16:00:00,Service,In-Store,121.68,0.0,0,New,Premium,Thursday,3,2023-12-28,December,2023,04 PM,121.68,121.68,False,False,Low,16
2023-11-20 11:00:00,Product,Facebook,189.29,26.9,1,New,Basic,Monday,0,2023-11-20,November,2023,11 AM,6.036802973977695,189.29,True,True,High,11
2023-05-10 09:00:00,Service,Google Ads,168.34,21.88,1,New,Premium,Wednesday,2,2023-05-10,May,2023,09 AM,6.693784277879343,168.34,True,True,High,9
2023-04-27 21:00:00,Service,Google Ads,139.85,10.86,0,New,Discounted,Thursday,3,2023-04-27,April,2023,09 PM,11.877532228360959,139.85,True,False,Medium,21
2023-05-03 21:00:00,Product,Instagram,146.54,16.38,2,Returning,Premium,Wednesday,2,2023-05-03,May,2023,09 PM,7.9462759462759465,73.27,True,True,Medium,21
2023-01-11 21:00:00,Product,In-Store,11.06,0.0,0,New,Premium,Wednesday,2,2023-01-11,January,2023,09 PM,11.06,11.06,False,False,Low,21
2023-11-25 11:00:00,Product,Google Ads,59.45,14.14,2,New,Discounted,Saturday,5,2023-11-25,November,2023,11 AM,3.2043847241867045,29.725,True,True,Medium,11
2023-06-20 14:00:00,Service,Instagram,119.55,2.83,2,Returning,Premium,Tuesday,1,2023-06-20,June,2023,02 PM,41.24381625441696,59.775,True,True,Low,14
2023-09-06 09:00:00,Service,Google Ads,68.2,4.86,2,Returning,Basic,Wednesday,2,2023-09-06,September,2023,09 AM,13.032921810699587,34.1,True,True,Low,9
2023-10-05 13:00:00,Product,Online,159.45,0.0,0,Returning,Discounted,Thursday,3,2023-10-05,October,2023,01 PM,159.45,159.45,False,False,Low,13
2023-03-06 08:00:00,Service,Google Ads,102.93,8.77,2,New,Premium,Monday,0,2023-03-06,March,2023,08 AM,10.736602052451541,51.465,True,True,Low,8
2023-09-17 13:00:00,Service,In-Store,108.37,0.0,0,Returning,Basic,Sunday,6,2023-09-17,September,2023,01 PM,108.37,108.37,False,False,Low,13
2023-08-23 17:00:00,Service,In-Store,61.39,0.0,0,New,Premium,Wednesday,2,2023-08-23,August,2023,05 PM,61.39,61.39,False,False,Low,17
2023-10-03 15:00:00,Product,Online,177.99,0.0,0,New,Premium,Tuesday,1,2023-10-03,October,2023,03 PM,177.99,177.99,False,False,Low,15
2023-04-29 19:00:00,Product,In-Store,25.22,0.0,0,New,Premium,Saturday,5,2023-04-29,April,2023,07 PM,25.22,25.22,False,False,Low,19
2024-01-01 19:00:00,Product,Google Ads,99.44,7.87,2,New,Discounted,Monday,0,2024-01-01,January,2023,07 PM,11.635324015247775,49.72,True,True,Low,19
2023-07-17 10:00:00,Service,Instagram,181.3,24.16,2,Returning,Premium,Monday,0,2023-07-17,July,2023,10 AM,6.504139072847683,90.65,True,True,High,10
2023-08-19 09:00:00,Service,Facebook,125.34,24.84,2,Returning,Premium,Saturday,5,2023-08-19,August,2023,09 AM,4.045893719806763,62.67,True,True,High,9
2023-09-20 11:00:00,Service,Instagram,58.2,9.32,0,New,Discounted,Wednesday,2,2023-09-20,September,2023,11 AM,5.244635193133047,58.2,True,False,Low,11
2023-06-12 09:00:00,Service,Google Ads,66.16,14.02,0,New,Premium,Monday,0,2023-06-12,June,2023,09 AM,3.718972895863053,66.16,True,False,Medium,9
2023-11-12 18:00:00,Product,Google Ads,168.09,15.21,1,New,Premium,Sunday,6,2023-11-12,November,2023,06 PM,10.051282051282051,168.09,True,True,Medium,18
2023-04-05 16:00:00,Service,Google Ads,177.84,0.89,2,Returning,Premium,Wednesday,2,2023-04-05,April,2023,04 PM,198.82022471910113,88.92,True,True,Low,16
2023-06-11 13:00:00,Service,Online,199.7,0.0,0,Returning,Basic,Sunday,6,2023-06-11,June,2023,01 PM,199.7,199.7,False,False,Low,13
2023-01-19 11:00:00,Product,Online,123.54,0.0,0,New,Discounted,Thursday,3,2023-01-19,January,2023,11 AM,123.54,123.54,False,False,Low,11
2023-09-18 20:00:00,Product,Facebook,194.3,28.48,0,New,Premium,Monday,0,2023-09-18,September,2023,08 PM,5.822331460674158,194.3,True,False,High,20
2023-02-02 07:00:00,Service,Facebook,102.97,15.6,2,Returning,Discounted,Thursday,3,2023-02-02,February,2023,07 AM,5.600641025641026,51.485,True,True,Medium,7
2023-10-21 17:00:00,Service,Online,41.55,0.0,0,Returning,Basic,Saturday,5,2023-10-21,October,2023,05 PM,41.55,41.55,False,False,Low,17
2023-04-12 17:00:00,Product,Online,122.61,0.0,0,Returning,Basic,Wednesday,2,2023-04-12,April,2023,05 PM,122.61,122.61,False,False,Low,17
2023-07-06 13:00:00,Product,In-Store,16.77,0.0,0,Returning,Discounted,Thursday,3,2023-07-06,July,2023,01 PM,16.77,16.77,False,False,Low,13
2023-06-08 21:00:00,Service,In-Store,62.71,0.0,0,Returning,Basic,Thursday,3,2023-06-08,June,2023,09 PM,62.71,62.71,False,False,Low,21
2023-01-20 08:00:00,Product,Online,87.32,0.0,0,Returning,Basic,Friday,4,2023-01-20,January,2023,08 AM,87.32,87.32,False,False,Low,8
2023-04-22 16:00:00,Product,Facebook,157.91,18.53,0,New,Basic,Saturday,5,2023-04-22,April,2023,04 PM,7.521856449001619,157.91,True,False,Medium,16
2023-02-11 09:00:00,Product,In-Store,117.71,0.0,0,Returning,Discounted,Saturday,5,2023-02-11,February,2023,09 AM,117.71,117.71,False,False,Low,9
2023-02-17 08:00:00,Product,In-Store,92.06,0.0,0,Returning,Basic,Friday,4,2023-02-17,February,2023,08 AM,92.06,92.06,False,False,Low,8
2023-09-17 13:00:00,Service,Instagram,61.86,0.4,3,Returning,Premium,Sunday,6,2023-09-17,September,2023,01 PM,153.65,20.62,True,True,Low,13
2023-07-24 11:00:00,Service,In-Store,83.28,0.0,0,Returning,Discounted,Monday,0,2023-07-24,July,2023,11 AM,83.28,83.28,False,False,Low,11
2023-02-25 14:00:00,Product,Instagram,89.29,20.59,2,Returning,Discounted,Saturday,5,2023-02-25,February,2023,02 PM,3.3365711510441964,44.645,True,True,High,14
2023-08-19 17:00:00,Service,Facebook,83.35,23.79,2,Returning,Discounted,Saturday,5,2023-08-19,August,2023,05 PM,2.503572929802438,41.675,True,True,High,17
2023-04-22 10:00:00,Product,Online,70.73,0.0,0,New,Discounted,Saturday,5,2023-04-22,April,2023,10 AM,70.73,70.73,False,False,Low,10
2023-03-03 09:00:00,Product,Google Ads,45.59,22.25,3,Returning,Premium,Friday,4,2023-03-03,March,2023,09 AM,1.048988764044944,15.196666666666667,True,True,High,9
2023-02-19 18:00:00,Product,In-Store,146.79,0.0,0,Returning,Discounted,Sunday,6,2023-02-19,February,2023,06 PM,146.79,146.79,False,False,Low,18
2023-03-24 08:00:00,Product,Facebook,160.07,9.23,3,New,Basic,Friday,4,2023-03-24,March,2023,08 AM,16.342361863488623,53.35666666666666,True,True,Low,8
2023-08-09 08:00:00,Service,Google Ads,82.75,1.95,0,New,Discounted,Wednesday,2,2023-08-09,August,2023,08 AM,41.43589743589744,82.75,True,False,Low,8
2023-11-06 11:00:00,Product,Online,175.22,0.0,0,New,Basic,Monday,0,2023-11-06,November,2023,11 AM,175.22,175.22,False,False,Low,11
2023-06-24 08:00:00,Product,Facebook,175.42,0.16,2,New,Discounted,Saturday,5,2023-06-24,June,2023,08 AM,1095.375,87.71,True,True,Low,8
2023-11-26 15:00:00,Product,Facebook,34.49,13.42,2,Returning,Premium,Sunday,6,2023-11-26,November,2023,03 PM,1.5700447093889718,17.245,True,True,Medium,15
2023-05-07 12:00:00,Product,Google Ads,133.06,15.37,3,New,Basic,Sunday,6,2023-05-07,May,2023,12 PM,7.657124268054652,44.35333333333333,True,True,Medium,12
2023-11-01 13:00:00,Service,Facebook,147.27,13.72,0,Returning,Discounted,Wednesday,2,2023-11-01,November,2023,01 PM,9.73396501457726,147.27,True,False,Medium,13
2023-04-12 17:00:00,Service,Facebook,152.48,16.43,2,Returning,Basic,Wednesday,2,2023-04-12,April,2023,05 PM,8.280584297017649,76.24,True,True,Medium,17
2023-08-19 11:00:00,Product,Instagram,16.67,13.3,2,New,Discounted,Saturday,5,2023-08-19,August,2023,11 AM,0.2533834586466166,8.335,True,True,Medium,11
2023-11-22 15:00:00,Service,Facebook,179.29,19.13,2,New,Discounted,Wednesday,2,2023-11-22,November,2023,03 PM,8.372190277051752,89.645,True,True,Medium,15
2023-07-23 21:00:00,Service,Facebook,56.79,12.83,2,Returning,Basic,Sunday,6,2023-07-23,July,2023,09 PM,3.426344505066251,28.395,True,True,Medium,21
2023-05-16 08:00:00,Product,Online,101.33,0.0,0,New,Premium,Tuesday,1,2023-05-16,May,2023,08 AM,101.33,101.33,False,False,Low,8
2023-07-29 09:00:00,Product,Facebook,136.01,26.75,1,New,Basic,Saturday,5,2023-07-29,July,2023,09 AM,4.0844859813084105,136.01,True,True,High,9
2023-11-04 16:00:00,Service,Google Ads,189.48,28.76,2,New,Basic,Saturday,5,2023-11-04,November,2023,04 PM,5.588317107093185,94.74,True,True,High,16
2023-04-20 21:00:00,Product,Instagram,39.85,21.4,1,Returning,Discounted,Thursday,3,2023-04-20,April,2023,09 PM,0.8621495327102806,39.85,True,True,High,21
2023-03-19 20:00:00,Product,Instagram,55.66,22.05,0,New,Premium,Sunday,6,2023-03-19,March,2023,08 PM,1.5242630385487528,55.66,True,False,High,20
2023-05-28 15:00:00,Product,Online,73.71,0.0,0,Returning,Discounted,Sunday,6,2023-05-28,May,2023,03 PM,73.71,73.71,False,False,Low,15
2023-12-13 07:00:00,Product,Google Ads,78.97,25.11,0,Returning,Premium,Wednesday,2,2023-12-13,December,2023,07 AM,2.144962166467543,78.97,True,False,High,7
2023-09-01 16:00:00,Service,Online,99.75,0.0,0,Returning,Basic,Friday,4,2023-09-01,September,2023,04 PM,99.75,99.75,False,False,Low,16
2023-01-28 13:00:00,Product,Instagram,191.64,1.87,3,New,Premium,Saturday,5,2023-01-28,January,2023,01 PM,101.48128342245988,63.879999999999995,True,True,Low,13
2023-04-06 18:00:00,Service,Facebook,186.97,6.24,0,Returning,Discounted,Thursday,3,2023-04-06,April,2023,06 PM,28.963141025641022,186.97,True,False,Low,18
2023-05-20 18:00:00,Service,Instagram,62.48,25.65,0,New,Basic,Saturday,5,2023-05-20,May,2023,06 PM,1.4358674463937622,62.48,True,False,High,18
2023-08-11 07:00:00,Product,In-Store,79.59,0.0,0,Returning,Premium,Friday,4,2023-08-11,August,2023,07 AM,79.59,79.59,False,False,Low,7
2023-09-01 14:00:00,Product,Instagram,131.72,28.96,0,Returning,Discounted,Friday,4,2023-09-01,September,2023,02 PM,3.5483425414364635,131.72,True,False,High,14
2023-07-21 09:00:00,Service,In-Store,146.5,0.0,0,New,Basic,Friday,4,2023-07-21,July,2023,09 AM,146.5,146.5,False,False,Low,9
2023-08-28 10:00:00,Service,Online,83.08,0.0,0,Returning,Premium,Monday,0,2023-08-28,August,2023,10 AM,83.08,83.08,False,False,Low,10
2023-03-09 07:00:00,Service,Google Ads,119.76,7.66,3,New,Discounted,Thursday,3,2023-03-09,March,2023,07 AM,14.634464751958225,39.92,True,True,Low,7
2023-01-29 17:00:00,Service,Google Ads,81.89,19.39,0,New,Discounted,Sunday,6,2023-01-29,January,2023,05 PM,3.223310985043837,81.89,True,False,Medium,17
2023-10-26 07:00:00,Service,Online,116.52,0.0,0,New,Premium,Thursday,3,2023-10-26,October,2023,07 AM,116.52,116.52,False,False,Low,7
2023-08-10 19:00:00,Product,Facebook,151.14,22.62,0,Returning,Basic,Thursday,3,2023-08-10,August,2023,07 PM,5.681697612732094,151.14,True,False,High,19
2023-11-25 21:00:00,Product,Google Ads,12.2,9.86,3,New,Basic,Saturday,5,2023-11-25,November,2023,09 PM,0.23732251521298176,4.066666666666666,True,True,Low,21
2023-12-02 12:00:00,Service,In-Store,92.82,0.0,0,New,Basic,Saturday,5,2023-12-02,December,2023,12 PM,92.82,92.82,False,False,Low,12
2023-06-25 08:00:00,Product,Facebook,167.78,25.64,1,Returning,Basic,Sunday,6,2023-06-25,June,2023,08 AM,5.54368174726989,167.78,True,True,High,8
2023-02-05 18:00:00,Service,Facebook,149.0,9.39,2,Returning,Basic,Sunday,6,2023-02-05,February,2023,06 PM,14.867944621938232,74.5,True,True,Low,18
2023-11-09 09:00:00,Service,Google Ads,164.33,26.9,1,Returning,Discounted,Thursday,3,2023-11-09,November,2023,09 AM,5.108921933085503,164.33,True,True,High,9
2023-07-03 10:00:00,Product,Instagram,129.72,6.72,0,New,Premium,Monday,0,2023-07-03,July,2023,10 AM,18.30357142857143,129.72,True,False,Low,10
2023-01-18 13:00:00,Product,Instagram,167.7,29.0,0,Returning,Discounted,Wednesday,2,2023-01-18,January,2023,01 PM,4.782758620689655,167.7,True,False,High,13
2023-07-24 15:00:00,Service,Google Ads,160.46,0.96,2,Returning,Premium,Monday,0,2023-07-24,July,2023,03 PM,166.14583333333334,80.23,True,True,Low,15
2023-10-16 11:00:00,Product,Instagram,74.29,12.17,1,New,Discounted,Monday,0,2023-10-16,October,2023,11 AM,5.104354971240756,74.29,True,True,Medium,11
2023-05-26 17:00:00,Service,Facebook,22.71,26.6,0,New,Premium,Friday,4,2023-05-26,May,2023,05 PM,-0.14624060150375942,22.71,True,False,High,17
2023-08-23 21:00:00,Service,Online,24.93,0.0,0,Returning,Premium,Wednesday,2,2023-08-23,August,2023,09 PM,24.93,24.93,False,False,Low,21
2023-02-05 18:00:00,Service,Instagram,33.26,20.52,2,Returning,Discounted,Sunday,6,2023-02-05,February,2023,06 PM,0.6208576998050681,16.63,True,True,High,18
2023-01-12 19:00:00,Product,Google Ads,15.54,18.2,1,New,Premium,Thursday,3,2023-01-12,January,2023,07 PM,-0.14615384615384616,15.54,True,True,Medium,19
2023-09-04 08:00:00,Service,Online,55.84,0.0,0,New,Discounted,Monday,0,2023-09-04,September,2023,08 AM,55.84,55.84,False,False,Low,8
2023-09-05 07:00:00,Service,In-Store,196.47,0.0,0,New,Premium,Tuesday,1,2023-09-05,September,2023,07 AM,196.47,196.47,False,False,Low,7
2023-04-12 20:00:00,Product,Instagram,62.87,16.15,2,New,Premium,Wednesday,2,2023-04-12,April,2023,08 PM,2.8928792569659443,31.435,True,True,Medium,20
2023-08-02 07:00:00,Service,Google Ads,17.69,4.97,2,Returning,Discounted,Wednesday,2,2023-08-02,August,2023,07 AM,2.5593561368209263,8.845,True,True,Low,7
2023-02-11 07:00:00,Service,Google Ads,169.29,5.72,1,Returning,Basic,Saturday,5,2023-02-11,February,2023,07 AM,28.596153846153847,169.29,True,True,Low,7
2023-12-03 19:00:00,Service,Instagram,127.14,26.29,3,New,Discounted,Sunday,6,2023-12-03,December,2023,07 PM,3.8360593381513883,42.38,True,True,High,19
2023-11-10 10:00:00,Product,In-Store,67.42,0.0,0,Returning,Discounted,Friday,4,2023-11-10,November,2023,10 AM,67.42,67.42,False,False,Low,10
2023-08-07 18:00:00,Service,In-Store,27.8,0.0,0,Returning,Discounted,Monday,0,2023-08-07,August,2023,06 PM,27.8,27.8,False,False,Low,18
2023-11-17 19:00:00,Service,In-Store,164.56,0.0,0,Returning,Premium,Friday,4,2023-11-17,November,2023,07 PM,164.56,164.56,False,False,Low,19
2023-10-21 10:00:00,Service,Instagram,162.6,22.06,3,New,Discounted,Saturday,5,2023-10-21,October,2023,10 AM,6.370806890299184,54.199999999999996,True,True,High,10
2023-05-12 10:00:00,Product,In-Store,73.54,0.0,0,New,Premium,Friday,4,2023-05-12,May,2023,10 AM,73.54,73.54,False,False,Low,10
2023-09-29 11:00:00,Product,Online,130.8,0.0,0,Returning,Basic,Friday,4,2023-09-29,September,2023,11 AM,130.8,130.8,False,False,Low,11
2023-05-02 21:00:00,Service,Instagram,23.03,12.38,3,New,Premium,Tuesday,1,2023-05-02,May,2023,09 PM,0.8602584814216478,7.676666666666667,True,True,Medium,21
2023-04-21 13:00:00,Service,In-Store,114.23,0.0,0,New,Discounted,Friday,4,2023-04-21,April,2023,01 PM,114.23,114.23,False,False,Low,13
2023-04-21 13:00:00,Product,In-Store,90.63,0.0,0,Returning,Discounted,Friday,4,2023-04-21,April,2023,01 PM,90.63,90.63,False,False,Low,13
2023-02-28 19:00:00,Service,Facebook,30.57,24.68,0,New,Discounted,Tuesday,1,2023-02-28,February,2023,07 PM,0.23865478119935174,30.57,True,False,High,19
2023-09-19 13:00:00,Service,Online,25.51,0.0,0,New,Discounted,Tuesday,1,2023-09-19,September,2023,01 PM,25.51,25.51,False,False,Low,13
2023-05-17 15:00:00,Service,In-Store,82.75,0.0,0,New,Premium,Wednesday,2,2023-05-17,May,2023,03 PM,82.75,82.75,False,False,Low,15
2023-05-10 19:00:00,Product,Instagram,134.21,23.64,1,Returning,Discounted,Wednesday,2,2023-05-10,May,2023,07 PM,4.677241962774958,134.21,True,True,High,19
2023-06-10 08:00:00,Service,Facebook,176.39,3.86,0,New,Discounted,Saturday,5,2023-06-10,June,2023,08 AM,44.69689119170984,176.39,True,False,Low,8
2023-07-06 16:00:00,Service,Google Ads,137.4,5.69,0,Returning,Premium,Thursday,3,2023-07-06,July,2023,04 PM,23.147627416520212,137.4,True,False,Low,16
2023-12-31 14:00:00,Service,Facebook,178.62,10.02,1,Returning,Discounted,Sunday,6,2023-12-31,December,2023,02 PM,16.826347305389223,178.62,True,True,Medium,14
2023-06-17 15:00:00,Product,Google Ads,191.75,26.52,2,New,Premium,Saturday,5,2023-06-17,June,2023,03 PM,6.230392156862745,95.875,True,True,High,15
2023-12-30 16:00:00,Service,Online,70.73,0.0,0,New,Premium,Saturday,5,2023-12-30,December,2023,04 PM,70.73,70.73,False,False,Low,16
